lat,lon,value,tooltip
47.67903,-122.1934,186292.896391,"98033 - $5,662,000,000 - Bocada, Catalytic Software, Clearwire, Digeo, financialjoe, ... - $186,292 per person"
42.506362,-71.20008,18498.1585067,"01803 - $423,163,874 - Airwide Solutions, AlloCure, AppIQ, Aspen Technology, Astaro, ... - $18,498 per person"
42.484545,-71.15206,10798.3000698,"01801 - $402,323,064 - Acquia, AdvanDx, Aegis Lightwave, Avenue100, Axceler, ... - $10,798 per person"
35.262548,-120.65196,1568.395354,"93401 - $42,400,000 - Auspient, Fleet Management Solutions, LeftLane Sports, LEVEL Studios, Mainstream energy - $1,568 per person"
39.335671,-77.06364,33.4537668942,"21797 - $250,000 - 10-20 Media - $33 per person"
33.828766,-118.31367,516.621864019,"90501 - $21,024,960 - Active Storage, DotSpots, Enova Systems, EyeSpot, Knowledge Adventure, ... - $516 per person"
33.840264,-118.35587,190.612342149,"90503 - $8,000,000 - American Communications Group, Com2uS Corp., Digisy, ExposureManager, Pacific Loan Processors, ... - $190 per person"
33.810848,-118.35096,4860.13484436,"90505 - $169,400,000 - Amonix, Dig N Swap, LiveOffice, Orange Loft, Primarion - $4,860 per person"
40.783954,-73.24517,19.4231329513,"11717 - $1,000,000 - Direct Grid Technologies, Tii Network Technologies - $19 per person"
39.138978,-77.54519,7.72797527048,"20176 - $150,000 - Maps InDeed, UpClick Marketing - $7 per person"
39.080037,-77.58025,20.4379562044,"20175 - $350,000 - Loladex - $20 per person"
43.423925,-83.97142,91.218681586,"48602 - $3,000,000 - Creative Computing, Inc., Merrill Technologies Group - $91 per person"
38.931479,-77.40085,591.523468694,"20171 - $20,000,000 - Aptela, CFN Services, ePals, govWin, iNeoMarketing, ... - $591 per person"
38.977109,-77.38527,705.646219237,"20170 - $26,895,000 - Arbinet, Canvas, FedResults, GigaTrust, JNetDirect, ... - $705 per person"
42.318695,-71.42344,1409.84455725,"01701 - $43,880,002 - Circle Twelve, CyPhy Works, Interlace Medical, MyPunchbowl, PanGo Networks, ... - $1,409 per person"
42.283995,-71.42161,2526.72073699,"01702 - $90,921,519 - AnchorPoint, Diligent Technologies, GlassHouse Technologies, Nimbit, Staples - $2,526 per person"
39.00391,-76.88005,9.44019635608,"20770 - $200,000 - Scaleform, TRX Systems, Vecna Technologies - $9 per person"
39.514738,-105.31198,149.008636419,"80433 - $1,225,000 - ioSemantics - $149 per person"
25.784276,-80.14126,156.083348508,"33139 - $6,000,000 - Avlanche LLC, Bizclickusa, BoostCTR, iSatisfy.com, Luxury Rentals Miami Beach, ... - $156 per person"
25.817325,-80.19046,15.5913368863,"33137 - $275,000 - Bueno Inc, Cyloop, Health Insurance Finders, Healthcare, ModernMethod, ... - $15 per person"
25.753927,-80.27034,1248.347775,"33134 - $42,500,000 - ADX Technologies, Batanga, ClickDiario, Hispanic Media, LeadCreations, ... - $1,248 per person"
25.767368,-80.1893,211.729832733,"33131 - $1,000,000 - Bayside Capital, BrowserNation, CPC Computer Consultants, Fonoempresa, Geeks On Site, ... - $211 per person"
25.768277,-80.20339,48.6831215618,"33130 - $1,000,000 - URoomSurf, Zila Networks - $48 per person"
34.066009,-118.38271,4683.74269217,"90211 - $38,935,953 - BreakMedia, Clevver Media, Control Room, Earlier Media, GeekStatus, ... - $4,683 per person"
34.088808,-118.40612,4210.13273509,"90210 - $90,080,000 - AtCost.com, Capital West Advisors, ExportDesk, Fox Interactive Media, HOTForms123, ... - $4,210 per person"
34.060859,-118.40191,3185.86375253,"90212 - $36,149,996 - Cardo Medical, Catch Media, CitizenNet, DialADoctor.com, Fashionphile, ... - $3,185 per person"
26.409953,-80.08841,3578.92138714,"33487 - $58,000,000 - FriendFinder Networks, OpenPeak, Risk Metrics Corporation, TradeKing, 3Cinteractive - $3,578 per person"
34.03056,-118.39804,24.0553961408,"90034 - $1,400,000 - A Unique Presentation, EcoMom, ISBX, JustLiveGreener.com, Relevant Trafik, ... - $24 per person"
34.07036,-118.34926,703.360194618,"90036 - $23,130,000 - Attention Span Media, Authenticlick, Britenote, Capchure, CheckAlt, ... - $703 per person"
34.07871,-118.2161,182.248952069,"90031 - $7,000,000 - DTT Surveillance, Lumi Co. - $182 per person"
34.08166,-118.17568,71.3646627753,"90032 - $3,350,000 - Giiv - $71 per person"
34.110425,-118.25832,30.7104347233,"90039 - $900,000 - HeadCase Humanufacturing - $30 per person"
34.089459,-118.3285,723.346837854,"90038 - $23,550,003 - Boomdizzle Networks, Clicker, Equipois, GOOD, LaserPacific Media, ... - $723 per person"
38.672127,-121.15783,673.108449536,"95630 - $34,900,000 - Akros Silicon, AppShore, BabbleStream, Dorado Software, JobSight Solutions, ... - $673 per person"
34.066271,-81.02492,306.177724393,"29203 - $13,000,000 - CaseRev, Unitrends Software - $306 per person"
33.054671,-96.73506,192.988099067,"75023 - $9,000,000 - Auvitek International - $192 per person"
41.922682,-87.65432,48.2939792895,"60614 - $3,162,000 - AblePlay, ArtistData, Chicago Style SEO, doejo, GrubHub, ... - $48 per person"
41.953256,-87.6629,59.3495291604,"60613 - $3,000,000 - ElementBars.com, Fifteen Reasons, MC+A, My Health and Money, Operation Technology, ... - $59 per person"
41.898582,-87.6371,326.22650643,"60610 - $15,500,000 - AccuProcess, Answers Media, FeedBurner, Flight Search, FlightSearch, ... - $326 per person"
41.904667,-87.62504,21.3030691501,"60611 - $565,000 - Accretive Health, Audio Eye, BAM Studios, Coaloo LP, Commercial IQ, ... - $21 per person"
41.080196,-73.85721,832.561371005,"10591 - $17,975,000 - Aerolase, Debt Resolve, NBCC, Open-Xchange, The Landmark At Eastview - $832 per person"
41.083848,-73.77785,1913.92675755,"10595 - $14,320,000 - GlobalServe, MyPublisher, SOMS Technologies - $1,913 per person"
35.947846,-84.01554,76.1614623001,"37909 - $1,000,000 - PerfectServe - $76 per person"
38.641158,-120.97109,283.16006634,"95682 - $7,000,000 - MaxPreps - $283 per person"
40.32315,-74.78364,5273.45102111,"08534 - $60,940,000 - Ocean Power Technologies, The Independent Traveler - $5,273 per person"
34.166706,-118.159,6580.12694087,"91103 - $183,500,000 - AltaVista, Comedy.com, eSolar, Feedback.com, Idealab, ... - $6,580 per person"
34.146607,-118.1391,926.467963591,"91101 - $15,573,000 - Aonex Technologies, Arrowhead Research, BCG Attorney Search, Cramster, DOTQUAD, ... - $926 per person"
34.142557,-118.12715,880.084299262,"91106 - $20,880,000 - Ashima Arts, Calando Pharmaceuticals, Central Desktop, Evolution Robotics, The1stMovement, ... - $880 per person"
34.151066,-118.08974,2537.08281829,"91107 - $82,100,000 - Calhoun Vision, LeisureLink, Tetra Tech - $2,537 per person"
43.142259,-77.54587,3.44020916472,"14610 - $50,000 - TopDown Images - $3 per person"
37.316983,-121.93555,3244.0013415,"95128 - $106,400,000 - AdventureDrop, Agily Networks, BlueLithium, Bouygues Telecom US Office, Bunchball, ... - $3,244 per person"
38.959673,-77.3462,10634.3806986,"20190 - $151,625,000 - AppAssure Software, Bamboo Solutions, Best Essays, Bitam, Builders Copilot, ... - $10,634 per person"
37.256743,-121.92312,176.79558011,"95124 - $8,000,000 - Applied Quality Test, Global Locate, Snap Appliance, SonicWALL, Xilinx - $176 per person"
37.295092,-121.89649,2035.33691322,"95125 - $94,000,000 - eBay, HiveMind Lead Generation, PayPal, T Traditions, Ternion Bio Industries - $2,035 per person"
37.326341,-121.9178,795.677436068,"95126 - $21,500,000 - eIQ Energy, Equalis, FohBoh, Spreezio, Vocera Communications - $795 per person"
37.329641,-121.83359,768.947878707,"95122 - $46,000,000 - Asetek - $768 per person"
40.264708,-74.82295,361.607604091,"08628 - $3,500,000 - Exclaim Technologies, Vantage Learning, Vantage Linguistics - $361 per person"
30.400949,-90.08105,50.1253132832,"70471 - $1,000,000 - Dukky - $50 per person"
39.13975,-77.18568,1659.53068472,"20877 - $50,000,000 - FreyerMartin, GateKeeper USA, Medical Dictation Services, VIRxSYS - $1,659 per person"
26.183628,-80.22122,29.0596303615,"33319 - $1,250,000 - 3dCart Shopping Cart Software - $29 per person"
40.652301,-74.653,2279.63525836,"07921 - $18,000,000 - Entology, GettingHired, Somnus Therapeutics - $2,279 per person"
35.992691,-84.27044,138.56812933,"37830 - $3,780,000 - Aldis, MTS Nano Instruments - $138 per person"
27.285142,-82.47363,115.293319769,"34233 - $1,700,000 - Voalt? - $115 per person"
27.333014,-82.54613,1718.80371262,"34236 - $20,000,000 - Fast Pitch!, Grain Communications Group, InboxAlarm, Leebug, Michael Saunders & Company, ... - $1,718 per person"
34.152476,-118.36841,100.129579456,"91602 - $1,700,000 - Big Blue Moose, Digital Union, The Radical Clarity Group - $100 per person"
32.821378,-97.181,12.3696037604,"76053 - $300,000 - AutoRealty - $12 per person"
32.93195,-97.08498,899.241862579,"76051 - $37,600,000 - Gamestop, Grapevine Star Entertainment, GreenHunter Energy, INTELLYS, R3 Media - $899 per person"
39.325956,-76.60602,8.1730507274,"21218 - $450,000 - Moodlerooms - $8 per person"
33.615462,-117.64093,157.974464402,"92692 - $7,300,000 - Incuity Software - $157 per person"
32.791246,-117.24343,357.057585032,"92109 - $16,450,000 - Acheive Internet, Everyone Counts, Extrabux, Fresh Echo Interactive, Next Play Sports, ... - $357 per person"
32.7259,-117.23079,756.552283167,"92106 - $14,000,000 - Green Bird Media, KidZui, NitroSell, SnapVR - $756 per person"
32.742892,-117.12774,7.33937258849,"92104 - $350,000 - Artistic Hub - $7 per person"
32.719601,-117.16246,854.731941515,"92101 - $23,500,000 - Action Verb, Akonix Systems, Attella, Awarepoint, Empty Clip Studios, ... - $854 per person"
33.99605,-84.47464,2.02678600383,"30062 - $125,000 - Columbian Chemicals, HTI Technologies, Siteminis - $2 per person"
34.175038,-118.93956,2150.89344805,"91320 - $81,250,000 - Strix Systems, Xirrus - $2,150 per person"
34.240353,-118.55038,544.090785434,"91324 - $14,000,000 - Gamma Medica-Ideas, GoOffers.net, Micro Matic USA, Ticketwood - $544 per person"
38.874979,-77.11455,4969.21248785,"22203 - $92,000,000 - Applied Predictive Technologies, Capterra, Clearspring, Elastic, SnagFilms, ... - $4,969 per person"
38.885337,-77.09512,11773.7090141,"22201 - $298,322,239 - AutoSally, CACI International, Educational Options, Fantazzle Fantasy Sports Games, FortiusOne, ... - $11,773 per person"
40.407958,-74.03483,181.467619372,"07716 - $1,600,000 - Preclick - $181 per person"
40.6788,-74.00254,6.06538484867,"11231 - $200,000 - Big Internet Group, Meta Industries - $6 per person"
42.497146,-70.86323,171.762281003,"01945 - $3,500,000 - BrilliantTrips.com, Deerpath Energy, MobiStealth Spy Software - $171 per person"
40.543354,-74.3587,254.695956702,"08840 - $4,000,000 - Berkeley Varitronics Systems, ENTech Solutions, OneRoomRate.com - $254 per person"
44.997665,-93.24927,140.705181261,"55413 - $1,700,000 - BusinessCard2, CrowdCameo, Refactr LLC, row27 Mobile, Techne Corporation, ... - $140 per person"
44.980379,-93.23003,41.4490591064,"55414 - $1,000,000 - ebandLive, MarketLine Research, Pedal Brain, Ultralingua, VisionShare - $41 per person"
44.946664,-93.34215,674.585716381,"55416 - $18,400,000 - GoIWx Hosting, Kardia Health Systems, MinuteBids, National Wind, WebBizIdeas - $674 per person"
40.058808,-75.40069,14361.9707368,"19087 - $443,670,000 - Advanced Mobile Solutions, Allied Resource Corporation, AMPP Holdings, BioWizard, Chaperone Technologies, ... - $14,361 per person"
30.24354,-81.62098,25.2175632911,"32217 - $510,000 - Sinapis Pharma - $25 per person"
42.122957,-80.08437,559.072035338,"16501 - $1,645,349 - MDot Network - $559 per person"
45.120764,-93.43183,527.122003965,"55369 - $17,550,000 - Inspire Medical Systems, MobileRealtyApps.com, Performant Design, SaySwap - $527 per person"
32.997543,-117.26087,4803.29433032,"92075 - $58,456,092 - Best Rank, Inc., Confident Technologies, Confident_Technologies, HealthFusion, Kirei USA, ... - $4,803 per person"
42.250739,-70.99593,1268.3450205,"02169 - $66,200,000 - Ando Media, Eco Power Solutions, Modiv Media, Myriant Technologies - $1,268 per person"
41.031505,-74.13409,11.986814504,"07401 - $80,000 - AuditionBooth - $11 per person"
33.500843,-117.65866,102.008102358,"92675 - $3,500,000 - OptionEase, PresenterNet - $102 per person"
33.531938,-117.7025,421.906955023,"92677 - $26,200,000 - ActiVideo, Business Web Coach, Rug Firm, Symwave - $421 per person"
40.157526,-75.27816,548.065329387,"19422 - $10,000,000 - CeeLite, Halfpenny Technologies, Portico Systems - $548 per person"
33.462927,-117.62414,922.77486911,"92673 - $14,100,000 - Cameron Health, Hearing ABC, pickrset - $922 per person"
33.427078,-117.61401,944.692545517,"92672 - $33,000,000 - Coraid, Motor Creative Marketing, ReShape Medical - $944 per person"
40.077736,-75.30509,190.56261343,"19428 - $3,150,000 - Achieve X, ClickEquations, Finpago, Othera Pharmaceuticals, Pediatrict Therapeutic Services, Inc., ... - $190 per person"
33.639227,-117.58518,929.742461338,"92679 - $30,000,000 - Energy and Power Solutions - $929 per person"
29.668489,-95.5869,245.848408943,"77099 - $10,600,000 - Additech, Innoventions - $245 per person"
42.29714,-85.58573,94.0714106531,"49007 - $1,125,000 - Axenic Dental, RealBio Technology, Tolera Therapeutics - $94 per person"
47.75287,-122.24736,6.60611065235,"98028 - $120,000 - Social GameWorks - $6 per person"
40.447036,-79.99313,16391.5917959,"15222 - $32,766,792 - BitArmor Systems, BodyMedia, BuildIQ, Celsense, CombineNet, ... - $16,391 per person"
47.522828,-122.02921,855.123992979,"98027 - $19,000,000 - AdmitOne Security, McObject, Neotravel, Paperspine, Scout Analytics - $855 per person"
47.790653,-122.22021,3699.18101123,"98021 - $75,430,000 - Blue Heron Biotechnology, Eden Rock Communications, HaloSource, MediQuest Therapeutics, MedManage Systems, ... - $3,699 per person"
40.430822,-80.04453,372.594322856,"15220 - $7,337,500 - Allin Consulting of Pennsylvania, Cheetah Technologies, Expedient, HyperActive Technologies, Just Between Friends - $372 per person"
39.003809,-77.30165,58.9692180682,"22066 - $1,000,000 - C2G, Monkeysee, PlexLogic - $58 per person"
34.140806,-118.00184,511.571254568,"91016 - $21,000,000 - Mezimedia, MusicIP, Soliant Energy, Seebeyond Technology, Tanner Research - $511 per person"
47.301252,-122.60562,192.946107263,"98335 - $4,428,692 - Inventure Chemicals, Perlego Systems - $192 per person"
41.013364,-76.43982,1.23600466217,"17815 - $34,995 - Rant Network - $1 per person"
39.668576,-105.09191,707.503258239,"80227 - $22,800,000 - iPD Partners, Sundrop Fuels, The Society - $707 per person"
42.029749,-71.10191,122.511485452,"02375 - $1,200,000 - Pressure BioSciences - $122 per person"
37.527237,-121.9679,12573.8580136,"94538 - $705,531,747 - Accept Software, Actelis Networks, Adapia, Advanced Data Exchange, Alter-G, ... - $12,573 per person"
40.719249,-73.35829,6.85546193349,"11704 - $275,000 - aroundtheway - $6 per person"
39.736844,-86.25214,685.780122896,"46241 - $20,535,000 - CS-Keys, Scale Computing - $685 per person"
39.114911,-84.42526,53.8181818182,"45226 - $370,000 - SignTrak - $53 per person"
43.072994,-89.51992,1299.66580022,"53717 - $14,000,000 - Biosystem Development, EraGen Biosciences, Nameprotect - $1,299 per person"
43.036696,-89.44499,1035.87908466,"53711 - $44,000,000 - Cellular Dynamics International, Imago Scientific Instruments, Valicom - $1,035 per person"
21.2946,-157.69721,26.213978378,"96825 - $725,000 - OneMedNet - $26 per person"
39.004276,-77.43442,32476.426799,"20166 - $130,880,000 - Anystream, Apreso Classroom, Everest Software, GeoEye, Grab Networks, ... - $32,476 per person"
40.601996,-75.52104,3.74840692706,"18104 - $150,000 - TotalTakeout - $3 per person"
40.203458,-77.19987,2.49692685925,"17013 - $130,000 - BitLeap, WebpageFX - $2 per person"
42.486259,-71.51244,10112.9827445,"01719 - $49,230,000 - Crossbeam Systems, Digital Reef, FireStar Software, Lightower Fiber Networks, PrivateMarkets - $10,112 per person"
39.137307,-76.82335,1422.76743232,"20763 - $3,468,707 - LiveTimeNet - $1,422 per person"
37.380207,-122.08787,6330.32490975,"94040 - $203,406,000 - Anchor Intelligence, Avega Systems, Daintree Networks, Emologix, ExploraMed, ... - $6,330 per person"
37.38949,-122.07846,69096.1570039,"94041 - $930,794,331 - AdGrok, Altos Research, Anybots, Attainia, Attendio, ... - $69,096 per person"
25.777977,-80.29718,69.6124526407,"33126 - $3,050,000 - Avisena, Billionairexchange.com, CareCloud, Datamyne, Neoris, ... - $69 per person"
37.40679,-122.07461,62558.2389562,"94043 - $1,740,432,766 - Access Closure, Adaptive Planning, Aeluros, Affinity Circles, AirTight Networks, ... - $62,558 per person"
45.406292,-122.78441,179.647890135,"97224 - $4,500,000 - ColumbiaSoft, Cornerstone PowerInvestmentTOOLS, Pacific Star Communications - $179 per person"
45.540967,-122.81728,7.08652417419,"97229 - $310,000 - cafegive, Electro Scientific Industries - $7 per person"
33.972814,-118.17385,42.745191166,"90201 - $4,500,000 - MOTA Motors - $42 per person"
34.111208,-118.28842,82.1102329878,"90027 - $4,000,000 - Border Stylo, delfinoartstudios, MetaNotes, Silvatar Media - $82 per person"
34.063209,-118.43643,1671.09943137,"90024 - $73,764,000 - App7, Boingo Wireless, CitySourced, ElephantDrive, FreedomSpeaks, ... - $1,671 per person"
34.045006,-118.44527,3938.43818314,"90025 - $162,145,500 - Abraxis BioScience, Accelerize New Media, Ace Metrix, AdLink Media, AMK Web co., ... - $3,938 per person"
34.098859,-118.32745,2792.84732675,"90028 - $85,355,000 - ArtistForce, bitMax, Brainsoup , BUZZ MEDIA, BUZZMEDIA, ... - $2,792 per person"
41.204631,-96.12108,99.6055619746,"68137 - $2,500,000 - GamePlan Technologies - $99 per person"
40.781894,-73.95039,208.83453622,"10128 - $12,500,000 - Broadband Reports, Dots Gloves, Filler Item, Global Public Marketing, Stemline Therapeutics - $208 per person"
41.094348,-85.16151,331.29995793,"46808 - $6,300,000 - Attero Tech - $331 per person"
41.900332,-87.66927,96.0336775636,"60622 - $7,300,000 - Eventric, Pitchfork Media, The Point, 37signals - $96 per person"
40.082782,-74.2094,257.262683799,"08701 - $15,536,608 - Achieve3000, Blogtalkradio, CharityGiftCertificates, Pipl - $257 per person"
42.009731,-87.66938,0.337547045619,"60626 - $20,000 - Buzzing Niches, DormTrader, Inkling - $0 per person"
36.007373,-86.79121,908.607715333,"37027 - $32,480,000 - DBSync, Ecteon Contract Management, Entrada, Mercury Intermedia, ONFocus Healthcare, ... - $908 per person"
41.879365,-87.72199,0.547681118146,"60624 - $25,000 - The African Store - $0 per person"
38.675784,-90.37463,1024.90430413,"63132 - $14,072,961 - Computime, Isto Technologies - $1,024 per person"
41.264952,-96.11422,0.672312537237,"68154 - $15,798 - Bumpr, Contemporary Analysis , Foxtrak, HealthLok, Proxibid - $0 per person"
37.010643,-86.46145,0.131709590484,"42101 - $6,500 - Outdoorzy, SimGym - $0 per person"
42.33087,-83.47575,616.199141325,"48187 - $27,700,000 - Danotek Motion Technologies - $616 per person"
35.919695,-84.17255,134.698275862,"37932 - $1,500,000 - Enernex, NellOne Therapeutics - $134 per person"
43.642945,-72.24403,2513.02549838,"03766 - $21,682,384 - Adimab - $2,513 per person"
40.876312,-111.87249,13.7346915417,"84010 - $600,000 - Matchbin - $13 per person"
38.925451,-104.85255,443.089574988,"80919 - $12,500,000 - Bold Technologies, Geo Springs, Intelligent Software Solutions, XAware - $443 per person"
41.204027,-73.73045,440.399295361,"10549 - $6,750,000 - Arrowsight - $440 per person"
26.121114,-80.13187,212.570856952,"33301 - $2,550,000 - Denison Yacht Sales, Fick, Hostopia.com, rVue, Sanswire, ... - $212 per person"
26.185461,-80.17218,6400.59552516,"33309 - $213,408,656 - BitDefender, Citrix Systems, DataCore Software, ECI Telecom, freeHAMpreport.com, ... - $6,400 per person"
33.794055,-84.38525,2289.53428678,"30309 - $42,903,583 - Air2Web, aitendant, Blinq Media, Brickstream, Convoe, ... - $2,289 per person"
33.771755,-84.38065,8034.07934893,"30308 - $94,770,000 - Asankya , Big Nerd Ranch, Big Nerd Ranch Consulting, Cardlytics, Damballa, ... - $8,034 per person"
33.830054,-84.38472,900.443264733,"30305 - $19,251,477 - ADERANT, Adility, Cloud Sherpas, CybaSumo, Cypress Communications, ... - $900 per person"
33.768205,-84.33786,2523.12867956,"30307 - $42,000,000 - EnerTech Environmental, SlideShowPro - $2,523 per person"
33.786755,-84.35149,416.198877306,"30306 - $8,823,000 - Chirbit, GuildQuality, MecahanixLoop, MechanixLoop, Slife Labs, ... - $416 per person"
33.752856,-84.39013,3939.63675214,"30303 - $14,750,000 - Alexander Gallo Holdings, CoffeeCup Software, Deluux, EyeWonder, Iconic Therapeutics, ... - $3,939 per person"
37.770937,-122.44276,108.420672208,"94117 - $4,200,000 - branchnext, Chyngle, CleanTechies, Crusher, Experience Project, ... - $108 per person"
37.241193,-121.9534,9635.18164326,"95032 - $235,358,582 - Akeena Solar, Audible Magic, BarterBee, Calera, Cranite Systems, ... - $9,635 per person"
37.228594,-121.98396,1956.50538039,"95030 - $26,000,000 - Asyus, Houseglue, ImageShack, StrataGent Life Sciences, 911ice - $1,956 per person"
35.979863,-115.09895,53.61025257,"89052 - $787,481 - Helpeo, Sell Smart Fast, Trooval, Zyxio - $53 per person"
37.137595,-121.66211,2.87838810266,"95037 - $120,000 - Digital View, Interactive Management Systems, Matrixwebs.com, OfferLounge - $2 per person"
37.436451,-121.89438,7770.4329408,"95035 - $488,294,006 - AD-Village, Adaptec, Advanced Numicro Systems, Advantech, Aquantia, ... - $7,770 per person"
41.242313,-95.99897,64.7055895675,"68106 - $1,300,000 - BrightMix, CrowdPicks, Doccenter, Music Arsenal, Silicon Prairie News - $64 per person"
40.325902,-79.71324,120.320855615,"15642 - $5,400,000 - elasTiv, Inspired Technologies - $120 per person"
40.435645,-105.08726,11358.150893,"80538 - $400,000,000 - Abound Solar - $11,358 per person"
35.915083,-79.02939,74.1781065791,"27514 - $3,750,000 - appubator, Merscom, NanoCor Therapeutics, Near-Time, Sweeps  - $74 per person"
34.192102,-118.14206,631.985649234,"91001 - $22,900,000 - Perfect Market, QLess, VantageILM - $631 per person"
37.986321,-122.03988,193.509150218,"94520 - $7,000,000 - Cogent Energy, Nethzah, pbsi, TechRestore, Inc., Xradia - $193 per person"
35.797882,-78.79702,588.377919664,"27513 - $21,840,000 - Bandwidth.com, BestThinking, BrightDoor Systems, Group Story, Icarus Studios, ... - $588 per person"
39.908613,-74.99951,81.5128790349,"08034 - $1,500,000 - Freedom2 - $81 per person"
27.549314,-82.55981,9.00587752007,"34221 - $285,000 - Sleek Audio - $9 per person"
37.879625,-122.2668,443.786982249,"94709 - $4,500,000 - Paiboon Publishing, PetaPixel, PINC Solutions - $443 per person"
41.045897,-74.43677,232.018561485,"07435 - $500,000 - Cogniscan - $232 per person"
40.947107,-74.07047,1558.06815091,"07652 - $40,100,000 - AkaRx, CUnet, EnzymeRx - $1,558 per person"
39.866913,-86.12323,0.0756295372051,"46220 - $2,667 - iEnfluence, RewardSnap, Small Box Web Design, Transcription Plus - $0 per person"
40.7885,-74.06,15.6926746595,"07094 - $250,000 - Northstar Travel Media, OrangeHRM, Zootoo.com - $15 per person"
39.242559,-84.36042,1636.80601637,"45242 - $37,000,000 - Akebia Therapeutics, Bring the Blog, CH Mack, Comet Solutions, Construction Software Technologies, ... - $1,636 per person"
41.077102,-74.16147,540.270966669,"07430 - $13,000,000 - Sanrad - $540 per person"
34.168753,-118.51636,505.526363472,"91316 - $13,950,000 - Emotive Communications, Media by Numbers, Panache - $505 per person"
42.85297,-77.29466,40.1961572474,"14424 - $1,000,000 - ClearMomentum, Infotonics Technology Center of Excellence - $40 per person"
42.661129,-83.24571,332.317917474,"48326 - $6,000,000 - Plex Systems, Syncreon - $332 per person"
34.020621,-84.14294,843.00775321,"30097 - $20,550,000 - Biofisica, Horizon Software International, nexDimension Technology Solutions, True North Technology, uVuMobile, ... - $843 per person"
33.9692,-84.23261,5731.93276426,"30092 - $201,448,777 - Avalon International, BUYTRADEBIZ, Digital Envoy, Goldleaf Financial Solutions, Idhasoft, ... - $5,731 per person"
34.05266,-118.38531,4.49769717904,"90035 - $125,000 - Samfind - $4 per person"
42.809891,-70.86363,101.269980293,"01950 - $1,850,000 - Active Worlds, LocalGinger, Mark J. Guay, PC, Network Vision, Psych Central - $101 per person"
42.307288,-83.70443,2032.0290074,"48105 - $67,250,000 - ForeSee Results, iLium Software, NanoBio, ReCellular, Soar Technologies, ... - $2,032 per person"
40.389428,-74.54329,1706.5344224,"08852 - $23,400,000 - Chiral Quest , Gyros, Metaverse Corporation, Signum Biosciences - $1,706 per person"
45.680811,-111.137,1676.84752665,"59718 - $28,000,000 - LigoCyte Pharmaceuticals, RightNow Technologies, Zoot - $1,676 per person"
40.555355,-74.46094,79.1906713389,"08854 - $4,000,000 - Bluenog, Celebros, eventsbot, HexaCorp, InetSoft Technology, ... - $79 per person"
41.484688,-81.70125,462.344600842,"44113 - $9,000,000 - Axentis Software, OneCommunity, PerceptIS - $462 per person"
42.930305,-93.62645,57.3065902579,"50439 - $20,000 - Secure Outcomes - $57 per person"
38.938664,-77.22196,8883.43096684,"22102 - $165,294,000 - AddThis, Angel, Avectra, Braintech, Capital One, ... - $8,883 per person"
41.047996,-73.53688,143.469572495,"06902 - $8,400,000 - Alphacet, Crane Co, ExeCue, Hawe Digital, Ikan, ... - $143 per person"
41.132096,-73.56423,359.441325483,"06903 - $5,250,000 - GuestCentric Systems - $359 per person"
41.051996,-73.53903,3204.12628947,"06901 - $20,500,000 - Advanced Marketing & Media Group, Asset International, Cenveo, Harman International Industries, Newssift from FT Search Inc., ... - $3,204 per person"
30.294389,-81.6374,59.2539922377,"32207 - $2,000,000 - Cliqset, Wells Drew - $59 per person"
39.669219,-75.59003,54.0160967968,"19720 - $3,000,000 - Sky-trax - $54 per person"
40.703502,-73.59306,232.389561658,"11553 - $5,450,000 - ImaCor - $232 per person"
40.639534,-73.69253,878.734622144,"11557 - $7,000,000 - Aviary - $878 per person"
42.338724,-71.07276,1536.66621567,"02118 - $34,072,500 - BzzAgent, CitySquares , ClickFuel, Connelly Partners, FitnessKeeper, ... - $1,536 per person"
32.973645,-117.03701,333.63221219,"92064 - $16,000,000 - Daylight Solutions, Finder Technologies, Helix Wind, HM Electronics, SeaSpace - $333 per person"
42.349838,-71.06101,15985.792137,"02111 - $82,135,000 - Beamonte Investments, CampusLIVE, DataXu, Everypoint, Goby, ... - $15,985 per person"
42.356532,-71.05365,33438.3753501,"02110 - $47,750,000 - Aberdeen Group, AgencyPort, EnerNoc, FlipKey, G2 Systems, ... - $33,438 per person"
42.34308,-71.09268,431.609511104,"02115 - $11,000,000 - Assured Labor, Carat Interactive, Rummagers Group, The Barbarian Group, WordStream, ... - $431 per person"
42.361792,-71.06774,6312.16829223,"02114 - $68,600,645 - Center for Innovation, Excellence, and Leadership (IXL Center), Currensee, Digital Lumens, International Radiology Exchange, March Communications, ... - $6,312 per person"
40.146873,-82.98178,4191.11483655,"43240 - $5,000,000 - Integrated Mobile, Manta, Znode - $4,191 per person"
42.349622,-71.07372,9557.09348643,"02116 - $188,102,714 - Afferent Pharmaceuticals, Alta Communications, Atlantis Partners, Bain & Company, Boston Common Partners, ... - $9,557 per person"
33.763033,-117.9355,206.963160557,"92843 - $9,000,000 - Visioneered Image Systems - $206 per person"
47.751471,-122.20257,2445.03411676,"98011 - $64,500,000 - AMS Services, EKOS Corporation, LipoSonix, Myrio, Verathon, ... - $2,445 per person"
38.963798,-94.77155,1360.11979037,"66219 - $10,900,000 - First Element Energy, Freightquote - $1,360 per person"
39.98451,-75.41265,133.308646547,"19073 - $2,160,000 - FreedomPay, Orbius - $133 per person"
42.595491,-71.3544,3850.04526992,"01824 - $97,633,298 - Airvana, Arbor Networks, Aspect Software, Brooks Automation, Char Software, ... - $3,850 per person"
